munid,municipality,iscity,provid,muncode,isactive,psgc_code,urban_rural,,
1372,Lantawan,0,79,,1,150703000,R,,"'150703000':'Lantawan',"
1373,Maluso,0,79,,1,150704000,R,,"'150704000':'Maluso',"
1374,Sumisip,0,79,,1,150705000,R,,"'150705000':'Sumisip',"
1375,Tipo-Tipo,0,79,,1,150706000,R,,"'150706000':'Tipo-Tipo',"
1376,TUburan,0,79,,1,150707000,R,,"'150707000':'TUburan',"
1377,Akbar,0,79,,1,150708000,R,,"'150708000':'Akbar',"
1378,Al-Barka,0,79,,1,150709000,R,,"'150709000':'Al-Barka',"
1379,Hadji Mohammad Ajul,0,79,,1,150710000,R,,"'150710000':'Hadji Mohammad Ajul',"
1380,UNGKAYA PUKAN,0,79,,1,150711000,R,,"'150711000':'UNGKAYA PUKAN',"
1381,HADJI MUHTAMAD,0,79,,1,150712000,R,,"'150712000':'HADJI MUHTAMAD',"
1382,TABUAN-LASA,0,79,,1,150713000,R,,"'150713000':'TABUAN-LASA',"
1383,BACOLOD-KALAWI (BACOLOD GRANDE),0,80,,1,153601000,R,,"'153601000':'BACOLOD-KALAWI (BACOLOD GRANDE)',"
1384,BALABAGAN,0,80,,1,153602000,R,,"'153602000':'BALABAGAN',"
1385,BALINDONG (WATU),0,80,,1,153603000,R,,"'153603000':'BALINDONG (WATU)',"
1386,BAYANG,0,80,,1,153604000,R,,"'153604000':'BAYANG',"
1387,BINIDAYAN,0,80,,1,153605000,R,,"'153605000':'BINIDAYAN',"
1388,BUBONG,0,80,,1,153606000,R,,"'153606000':'BUBONG',"
1389,BUTIG,0,80,,1,153607000,R,,"'153607000':'BUTIG',"
1390,GANASSI,0,80,,1,153609000,R,,"'153609000':'GANASSI',"
1391,KAPAI,0,80,,1,153610000,R,,"'153610000':'KAPAI',"
1392,LUMBA-BAYABAO (MAGUING),0,80,,1,153611000,R,,"'153611000':'LUMBA-BAYABAO (MAGUING)',"
1393,LUMBATAN,0,80,,1,153612000,R,,"'153612000':'LUMBATAN',"
1394,MADALUM,0,80,,1,153613000,R,,"'153613000':'MADALUM',"
1395,MADAMBA,0,80,,1,153614000,R,,"'153614000':'MADAMBA',"
1396,MALABANG,0,80,,1,153615000,R,,"'153615000':'MALABANG',"
1397,MARANTAO,0,80,,1,153616000,R,,"'153616000':'MARANTAO',"
1398,MARAWI CITY (Capital),1,80,,1,153617000,U,,"'153617000':'MARAWI CITY (Capital)',"
1399,MASIU,0,80,,1,153618000,R,,"'153618000':'MASIU',"
1400,MULONDO,0,80,,1,153619000,R,,"'153619000':'MULONDO',"
1401,PAGAYAWAN (TATARIKAN),0,80,,1,153620000,R,,"'153620000':'PAGAYAWAN (TATARIKAN)',"
1402,PIAGAPO,0,80,,1,153621000,R,,"'153621000':'PIAGAPO',"
1403,POONA BAYABAO (GATA),0,80,,1,153622000,R,,"'153622000':'POONA BAYABAO (GATA)',"
1404,PUALAS,0,80,,1,153623000,R,,"'153623000':'PUALAS',"
1405,DITSAAN-RAMAIN,0,80,,1,153624000,R,,"'153624000':'DITSAAN-RAMAIN',"
1406,SAGUIARAN,0,80,,1,153625000,R,,"'153625000':'SAGUIARAN',"
1407,TAMPARAN,0,80,,1,153626000,R,,"'153626000':'TAMPARAN',"
1408,TARAKA,0,80,,1,153627000,R,,"'153627000':'TARAKA',"
1409,TUBARAN,0,80,,1,153628000,R,,"'153628000':'TUBARAN',"
1410,TUGAYA,0,80,,1,153629000,R,,"'153629000':'TUGAYA',"
1411,WAO,0,80,,1,153630000,R,,"'153630000':'WAO',"
1412,MAROGONG,0,80,,1,153631000,R,,"'153631000':'MAROGONG',"
1413,CALANOGAS,0,80,,1,153632000,R,,"'153632000':'CALANOGAS',"
1414,BUADIPOSO-BUNTONG,0,80,,1,153633000,R,,"'153633000':'BUADIPOSO-BUNTONG',"
1415,MAGUING,0,80,,1,153634000,R,,"'153634000':'MAGUING',"
1416,PICONG (SULTAN GUMANDER),0,80,,1,153635000,R,,"'153635000':'PICONG (SULTAN GUMANDER)',"
1417,LUMBAYANAGUE,0,80,,1,153636000,R,,"'153636000':'LUMBAYANAGUE',"
1418,BUMBARAN,0,80,,1,153637000,R,,"'153637000':'BUMBARAN',"
1419,TAGOLOAN II,0,80,,1,153638000,R,,"'153638000':'TAGOLOAN II',"
1420,KAPATAGAN,0,80,,1,153639000,R,,"'153639000':'KAPATAGAN',"
1421,SULTAN DUMALONDONG,0,80,,1,153640000,R,,"'153640000':'SULTAN DUMALONDONG',"
1422,LUMBACA-UNAYAN,0,80,,1,153641000,R,,"'153641000':'LUMBACA-UNAYAN',"
1423,AMPATUAN,0,81,,1,153801000,R,,"'153801000':'AMPATUAN',"
1424,BULDON,0,81,,1,153802000,R,,"'153802000':'BULDON',"
1425,BULUAN,0,81,,1,153803000,R,,"'153803000':'BULUAN',"
1426,DATU PAGLAS,0,81,,1,153805000,R,,"'153805000':'DATU PAGLAS',"
1427,DATU PIANG,0,81,,1,153806000,R,,"'153806000':'DATU PIANG',"
1428,DATU ODIN SINSUAT (DINAIG),0,81,,1,153807000,R,,"'153807000':'DATU ODIN SINSUAT (DINAIG)',"
1429,SHARIFF AGUAK (MAGANOY) (Capital),0,81,,1,153808000,R,,"'153808000':'SHARIFF AGUAK (MAGANOY) (Capital)',"
1430,MATANOG,0,81,,1,153809000,R,,"'153809000':'MATANOG',"
1431,PAGALUNGAN,0,81,,1,153810000,R,,"'153810000':'PAGALUNGAN',"
1432,PARANG,0,81,,1,153811000,R,,"'153811000':'PARANG',"
1433,SULTAN KUDARAT (NULING),0,81,,1,153812000,R,,"'153812000':'SULTAN KUDARAT (NULING)',"
1434,SULTAN SA BARONGIS (LAMBAYONG),0,81,,1,153813000,R,,"'153813000':'SULTAN SA BARONGIS (LAMBAYONG)',"
1435,KABUNTALAN (TUMBAO),0,81,,1,153814000,R,,"'153814000':'KABUNTALAN (TUMBAO)',"
1436,UPI,0,81,,1,153815000,R,,"'153815000':'UPI',"
1437,TALAYAN,0,81,,1,153816000,R,,"'153816000':'TALAYAN',"
1438,SOUTH UPI,0,81,,1,153817000,R,,"'153817000':'SOUTH UPI',"
1439,BARIRA,0,81,,1,153818000,R,,"'153818000':'BARIRA',"
1440,GEN. S. K. PENDATUN,0,81,,1,153819000,R,,"'153819000':'GEN. S. K. PENDATUN',"
1441,MAMASAPANO,0,81,,1,153820000,R,,"'153820000':'MAMASAPANO',"
1442,TALITAY,0,81,,1,153821000,R,,"'153821000':'TALITAY',"
1443,PAGAGAWAN,0,81,,1,153822000,R,,"'153822000':'PAGAGAWAN',"
1444,PAGLAT,0,81,,1,153823000,R,,"'153823000':'PAGLAT',"
1445,SULTAN MASTURA,0,81,,1,153824000,R,,"'153824000':'SULTAN MASTURA',"
1446,GUINDULUNGAN,0,81,,1,153825000,R,,"'153825000':'GUINDULUNGAN',"
1447,DATU SAUDI-AMPATUAN,0,81,,1,153826000,R,,"'153826000':'DATU SAUDI-AMPATUAN',"
1448,DATU UNSAY,0,81,,1,153827000,R,,"'153827000':'DATU UNSAY',"
1449,DATU ABDULLAH SANGKI,0,81,,1,153828000,R,,"'153828000':'DATU ABDULLAH SANGKI',"
1450,RAJAH BUAYAN,0,81,,1,153829000,R,,"'153829000':'RAJAH BUAYAN',"
1451,DATU BLAH T. SINSUAT,0,81,,1,153830000,R,,"'153830000':'DATU BLAH T. SINSUAT',"
1452,DATU ANGGAL MIDTIMBANG,0,81,,1,153831000,R,,"'153831000':'DATU ANGGAL MIDTIMBANG',"
1453,MANGUDADATU,0,81,,1,153832000,R,,"'153832000':'MANGUDADATU',"
1454,PANDAG,0,81,,1,153833000,R,,"'153833000':'PANDAG',"
1455,NORTHERN KABUNTALAN,0,81,,1,153834000,R,,"'153834000':'NORTHERN KABUNTALAN',"
1456,DATU HOFFER AMPATUAN,0,81,,1,153835000,R,,"'153835000':'DATU HOFFER AMPATUAN',"
1457,DATU SALIBO,0,81,,1,153836000,R,,"'153836000':'DATU SALIBO',"
1458,SHARIFF SAYDONA MUSTAPHA,0,81,,1,153837000,R,,"'153837000':'SHARIFF SAYDONA MUSTAPHA',"
1459,INDANAN,0,82,,1,156601000,R,,"'156601000':'INDANAN',"
1460,JOLO (Capital),0,82,,1,156602000,U,,"'156602000':'JOLO (Capital)',"
1461,KALINGALAN CALUANG,0,82,,1,156603000,R,,"'156603000':'KALINGALAN CALUANG',"
1462,LUUK,0,82,,1,156604000,R,,"'156604000':'LUUK',"
1463,MAIMBUNG,0,82,,1,156605000,R,,"'156605000':'MAIMBUNG',"
1464,HADJI PANGLIMA TAHIL (MARUNGGAS),0,82,,1,156606000,R,,"'156606000':'HADJI PANGLIMA TAHIL (MARUNGGAS)',"
1465,OLD PANAMAO,0,82,,1,156607000,R,,"'156607000':'OLD PANAMAO',"
1466,PANGUTARAN,0,82,,1,156608000,R,,"'156608000':'PANGUTARAN',"
1467,PARANG,0,82,,1,156609000,R,,"'156609000':'PARANG',"
1468,PATA,0,82,,1,156610000,R,,"'156610000':'PATA',"
1469,PATIKUL,0,82,,1,156611000,R,,"'156611000':'PATIKUL',"
1470,SIASI,0,82,,1,156612000,R,,"'156612000':'SIASI',"
1471,TALIPAO,0,82,,1,156613000,R,,"'156613000':'TALIPAO',"
1472,TAPUL,0,82,,1,156614000,R,,"'156614000':'TAPUL',"
1473,TONGKIL,0,82,,1,156615000,R,,"'156615000':'TONGKIL',"
1474,PANGLIMA ESTINO (NEW PANAMAO),0,82,,1,156616000,R,,"'156616000':'PANGLIMA ESTINO (NEW PANAMAO)',"
1475,LUGUS,0,82,,1,156617000,R,,"'156617000':'LUGUS',"
1476,PANDAMI,0,82,,1,156618000,R,,"'156618000':'PANDAMI',"
1477,OMAR,0,82,,1,156619000,R,,"'156619000':'OMAR',"
1478,PANGLIMA SUGALA (BALIMBING) (Capital),0,83,,1,157001000,R,,"'157001000':'PANGLIMA SUGALA (BALIMBING) (Capital)',"
1479,BONGAO (Capital),0,83,,1,157002000,R,,"'157002000':'BONGAO (Capital)',"
1480,MAPUN (CAGAYAN DE TAWI-TAWI),0,83,,1,157003000,R,,"'157003000':'MAPUN (CAGAYAN DE TAWI-TAWI)',"
1481,SIMUNUL,0,83,,1,157004000,R,,"'157004000':'SIMUNUL',"
1482,SITANGKAI,0,83,,1,157005000,R,,"'157005000':'SITANGKAI',"
1483,SOUTH UBIAN,0,83,,1,157006000,R,,"'157006000':'SOUTH UBIAN',"
1484,TANDUBAS,0,83,,1,157007000,R,,"'157007000':'TANDUBAS',"
1485,TURTLE ISLANDS,0,83,,1,157008000,R,,"'157008000':'TURTLE ISLANDS',"
1486,LANGUYAN,0,83,,1,157009000,R,,"'157009000':'LANGUYAN',"
1487,SAPA-SAPA,0,83,,1,157010000,R,,"'157010000':'SAPA-SAPA',"
1488,SIBUTU,0,83,,1,157011000,R,,"'157011000':'SIBUTU',"
1489,Buenavista,0,74,,1,160201000,,,"'160201000':'Buenavista',"
1490,Butuan City (Capital),2,74,,0,160202000,,,"'160202000':'Butuan City (Capital)',"
1491,City of Cabadbaran,1,74,,1,160203000,,,"'160203000':'City of Cabadbaran',"
1492,Carmen,0,74,,1,160204000,,,"'160204000':'Carmen',"
1493,Jabonga,0,74,,1,160205000,,,"'160205000':'Jabonga',"
1494,Kitcharao,0,74,,1,160206000,,,"'160206000':'Kitcharao',"
1495,Las Nieves,0,74,,1,160207000,,,"'160207000':'Las Nieves',"
1496,Magallanes,0,74,,1,160208000,,,"'160208000':'Magallanes',"
1497,Nasipit,0,74,,1,160209000,,,"'160209000':'Nasipit',"
1498,Santiago,0,74,,1,160210000,,,"'160210000':'Santiago',"
1499,Tubay,0,74,,1,160211000,,,"'160211000':'Tubay',"
1500,Remedios T. Romualdez,0,74,,1,160212000,,,"'160212000':'Remedios T. Romualdez',"
1501,City of Bayugan,1,75,,1,160301000,,,"'160301000':'City of Bayugan',"
1502,Bunawan,0,75,,1,160302000,,,"'160302000':'Bunawan',"
1503,Esperanza,0,75,,1,160303000,,,"'160303000':'Esperanza',"
1504,La Paz,0,75,,1,160304000,,,"'160304000':'La Paz',"
1505,Loreto,0,75,,1,160305000,,,"'160305000':'Loreto',"
1506,Prosperidad (Capital),0,75,,1,160306000,,,"'160306000':'Prosperidad (Capital)',"
1507,Rosario,0,75,,1,160307000,,,"'160307000':'Rosario',"
1508,San Francisco,0,75,,1,160308000,,,"'160308000':'San Francisco',"
1509,San Luis,0,75,,1,160309000,,,"'160309000':'San Luis',"
1510,Santa Josefa,0,75,,1,160310000,,,"'160310000':'Santa Josefa',"
1511,Talacogon,0,75,,1,160311000,,,"'160311000':'Talacogon',"
1512,Trento,0,75,,1,160312000,,,"'160312000':'Trento',"
1513,Veruela,0,75,,1,160313000,,,"'160313000':'Veruela',"
1514,Sibagat,0,75,,1,160314000,,,"'160314000':'Sibagat',"
1515,Alegria,0,76,,1,166701000,,,"'166701000':'Alegria',"
1516,Bacuag,0,76,,1,166702000,,,"'166702000':'Bacuag',"
1517,Burgos,0,76,,1,166704000,,,"'166704000':'Burgos',"
1518,Claver,0,76,,1,166706000,,,"'166706000':'Claver',"
1519,Dapa,0,76,,1,166707000,,,"'166707000':'Dapa',"
1520,Del Carmen,0,76,,1,166708000,,,"'166708000':'Del Carmen',"
1521,General Luna,0,76,,1,166710000,,,"'166710000':'General Luna',"
1522,Gigaquit,0,76,,1,166711000,,,"'166711000':'Gigaquit',"
1523,Mainit,0,76,,1,166714000,,,"'166714000':'Mainit',"
1524,Malimono,0,76,,1,166715000,,,"'166715000':'Malimono',"
1525,Pilar,0,76,,1,166716000,,,"'166716000':'Pilar',"
1526,Placer,0,76,,1,166717000,,,"'166717000':'Placer',"
1527,San Benito,0,76,,1,166718000,,,"'166718000':'San Benito',"
1528,San Francisco (Anao-Aon),0,76,,1,166719000,,,"'166719000':'San Francisco (Anao-Aon)',"
1529,San Isidro,0,76,,1,166720000,,,"'166720000':'San Isidro',"
1530,Santa Monica (Sapao),0,76,,1,166721000,,,"'166721000':'Santa Monica (Sapao)',"
1531,Sison,0,76,,1,166722000,,,"'166722000':'Sison',"
1532,Socorro,0,76,,1,166723000,,,"'166723000':'Socorro',"
1533,Surigao City (Capital),1,76,,1,166724000,,,"'166724000':'Surigao City (Capital)',"
1534,Tagana-an,0,76,,1,166725000,,,"'166725000':'Tagana-an',"
1535,Tubod,0,76,,1,166727000,,,"'166727000':'Tubod',"
1536,Barobo,0,77,,1,166801000,,,"'166801000':'Barobo',"
1537,Bayabas,0,77,,1,166802000,,,"'166802000':'Bayabas',"
1538,City of Bislig,1,77,,1,166803000,,,"'166803000':'City of Bislig',"
1539,Cagwait,0,77,,1,166804000,,,"'166804000':'Cagwait',"
1540,Cantilan,0,77,,1,166805000,,,"'166805000':'Cantilan',"
1541,Carmen,0,77,,1,166806000,,,"'166806000':'Carmen',"
1542,Carrascal,0,77,,1,166807000,,,"'166807000':'Carrascal',"
1543,Cortes,0,77,,1,166808000,,,"'166808000':'Cortes',"
1544,Hinatuan,0,77,,1,166809000,,,"'166809000':'Hinatuan',"
1545,Lanuza,0,77,,1,166810000,,,"'166810000':'Lanuza',"
1546,Lianga,0,77,,1,166811000,,,"'166811000':'Lianga',"
1547,Lingig,0,77,,1,166812000,,,"'166812000':'Lingig',"
1548,Madrid,0,77,,1,166813000,,,"'166813000':'Madrid',"
1549,Marihatag,0,77,,1,166814000,,,"'166814000':'Marihatag',"
1550,San Agustin,0,77,,1,166815000,,,"'166815000':'San Agustin',"
1551,San Miguel,0,77,,1,166816000,,,"'166816000':'San Miguel',"
1552,Tagbina,0,77,,1,166817000,,,"'166817000':'Tagbina',"
1553,Tago,0,77,,1,166818000,,,"'166818000':'Tago',"
1554,City of Tandag (Capital),1,77,,1,166819000,,,"'166819000':'City of Tandag (Capital)',"
1555,Basilisa (Rizal),0,78,,1,168501000,,,"'168501000':'Basilisa (Rizal)',"
1556,Cagdianao,0,78,,1,168502000,,,"'168502000':'Cagdianao',"
1557,Dinagat,0,78,,1,168503000,,,"'168503000':'Dinagat',"
1558,Libjo (Albor),0,78,,1,168504000,,,"'168504000':'Libjo (Albor)',"
1559,Loreto,0,78,,1,168505000,,,"'168505000':'Loreto',"
1560,San Jose (Capital),0,78,,1,168506000,,,"'168506000':'San Jose (Capital)',"
1561,Tubajon,0,78,,1,168507000,,,"'168507000':'Tubajon',"
1562,Boac (Capital),0,28,,1,174001000,,,"'174001000':'Boac (Capital)',"
1563,Buenavista,0,28,,1,174002000,,,"'174002000':'Buenavista',"
1564,Gasan,0,28,,1,174003000,,,"'174003000':'Gasan',"
1565,Mogpog,0,28,,1,174004000,,,"'174004000':'Mogpog',"
1566,Santa Cruz,0,28,,1,174005000,,,"'174005000':'Santa Cruz',"
1567,Torrijos,0,28,,1,174006000,,,"'174006000':'Torrijos',"
1568,Abra de Ilog,0,30,,1,175101000,,,"'175101000':'Abra de Ilog',"
1569,Calintaan,0,30,,1,175102000,,,"'175102000':'Calintaan',"
1570,Looc,0,30,,1,175103000,,,"'175103000':'Looc',"
1571,Lubang,0,30,,1,175104000,,,"'175104000':'Lubang',"
1572,Magsaysay,0,30,,1,175105000,,,"'175105000':'Magsaysay',"
1573,Mamburao (Capital),0,30,,1,175106000,,,"'175106000':'Mamburao (Capital)',"
1574,Paluan,0,30,,1,175107000,,,"'175107000':'Paluan',"
1575,Rizal,0,30,,1,175108000,,,"'175108000':'Rizal',"
1576,SABLAYAN,0,30,,1,175109000,,,"'175109000':'SABLAYAN',"
1577,SAN JOSE,0,30,,1,175110000,,,"'175110000':'SAN JOSE',"
1578,SANTA CRUZ,0,30,,1,175111000,,,"'175111000':'SANTA CRUZ',"
1579,BACO,0,29,,1,175201000,,,"'175201000':'BACO',"
1580,BANSUD,0,29,,1,175202000,,,"'175202000':'BANSUD',"
1581,BONGABONG,0,29,,1,175203000,,,"'175203000':'BONGABONG',"
1582,BULALACAO (SAN PEDRO),0,29,,1,175204000,,,"'175204000':'BULALACAO (SAN PEDRO)',"
1583,CITY OF CALAPAN (Capital),1,29,,1,175205000,,,"'175205000':'CITY OF CALAPAN (Capital)',"
1584,GLORIA,0,29,,1,175206000,,,"'175206000':'GLORIA',"
1585,MANSALAY,0,29,,1,175207000,,,"'175207000':'MANSALAY',"
1586,NAUJAN,0,29,,1,175208000,,,"'175208000':'NAUJAN',"
1587,PINAMALAYAN,0,29,,1,175209000,,,"'175209000':'PINAMALAYAN',"
1588,POLA,0,29,,1,175210000,,,"'175210000':'POLA',"
1589,PUERTO GALERA,0,29,,1,175211000,,,"'175211000':'PUERTO GALERA',"
1590,ROXAS,0,29,,1,175212000,,,"'175212000':'ROXAS',"
1591,SAN TEODORO,0,29,,1,175213000,,,"'175213000':'SAN TEODORO',"
1592,SOCORRO,0,29,,1,175214000,,,"'175214000':'SOCORRO',"
1593,VICTORIA,0,29,,1,175215000,,,"'175215000':'VICTORIA',"
1594,ABORLAN,0,31,,1,175301000,,,"'175301000':'ABORLAN',"
1595,AGUTAYA,0,31,,1,175302000,,,"'175302000':'AGUTAYA',"
1596,ARACELI,0,31,,1,175303000,,,"'175303000':'ARACELI',"
1597,BALABAC,0,31,,1,175304000,,,"'175304000':'BALABAC',"
1598,BATARAZA,0,31,,1,175305000,,,"'175305000':'BATARAZA',"
1599,BROOKES POINT,0,31,,1,175306000,,,"'175306000':'BROOKES POINT',"
1600,BUSUANGA,0,31,,1,175307000,,,"'175307000':'BUSUANGA',"
1601,CAGAYANCILLO,0,31,,1,175308000,,,"'175308000':'CAGAYANCILLO',"
1602,CORON,0,31,,1,175309000,,,"'175309000':'CORON',"
1603,CUYO,0,31,,1,175310000,,,"'175310000':'CUYO',"
1604,DUMARAN,0,31,,1,175311000,,,"'175311000':'DUMARAN',"
1605,EL NIDO (BACUIT),0,31,,1,175312000,,,"'175312000':'EL NIDO (BACUIT)',"
1606,LINAPACAN,0,31,,1,175313000,,,"'175313000':'LINAPACAN',"
1607,MAGSAYSAY,0,31,,1,175314000,,,"'175314000':'MAGSAYSAY',"
1608,NARRA,0,31,,1,175315000,,,"'175315000':'NARRA',"
1609,PUERTO PRINCESA CITY (Capital),1,31,,1,175316000,,,"'175316000':'PUERTO PRINCESA CITY (Capital)',"
1610,QUEZON,0,31,,1,175317000,,,"'175317000':'QUEZON',"
1611,ROXAS,0,31,,1,175318000,,,"'175318000':'ROXAS',"
1612,SAN VICENTE,0,31,,1,175319000,,,"'175319000':'SAN VICENTE',"
1613,TAYTAY,0,31,,1,175320000,,,"'175320000':'TAYTAY',"
1614,KALAYAAN,0,31,,1,175321000,,,"'175321000':'KALAYAAN',"
1615,CULION,0,31,,1,175322000,,,"'175322000':'CULION',"
1616,RIZAL (MARCOS),0,31,,1,175323000,,,"'175323000':'RIZAL (MARCOS)',"
1617,SOFRONIO ESPANOLA,0,31,,1,175324000,,,"'175324000':'SOFRONIO ESPANOLA',"
1618,ALCANTARA,0,32,,1,175901000,,,"'175901000':'ALCANTARA',"
1619,BANTON,0,32,,1,175902000,,,"'175902000':'BANTON',"
1620,CAJIDIOCAN,0,32,,1,175903000,,,"'175903000':'CAJIDIOCAN',"
1621,CALATRAVA,0,32,,1,175904000,,,"'175904000':'CALATRAVA',"
1622,CONCEPCION,0,32,,1,175905000,,,"'175905000':'CONCEPCION',"
1623,CORCUERA,0,32,,1,175906000,,,"'175906000':'CORCUERA',"
1624,LOOC,0,32,,1,175907000,,,"'175907000':'LOOC',"
1625,MAGDIWANG,0,32,,0,175908000,,,"'175908000':'MAGDIWANG',"
1626,ODIONGAN,0,32,,1,175909000,,,"'175909000':'ODIONGAN',"
1627,ROMBLON (Capital),0,32,,1,175910000,,,"'175910000':'ROMBLON (Capital)',"
1628,SAN AGUSTIN,0,32,,1,175911000,,,"'175911000':'SAN AGUSTIN',"
1629,SAN ANDRES,0,32,,1,175912000,,,"'175912000':'SAN ANDRES',"
1630,SAN FERNANDO,0,32,,1,175913000,,,"'175913000':'SAN FERNANDO',"
1631,SAN JOSE,0,32,,1,175914000,,,"'175914000':'SAN JOSE',"
1632,SANTA FE,0,32,,1,175915000,,,"'175915000':'SANTA FE',"
1633,FERROL,0,32,,1,175916000,,,"'175916000':'FERROL',"
1634,SANTA MARIA (IMELDA),0,32,,1,175917000,,,"'175917000':'SANTA MARIA (IMELDA)',"
-98,UNDETERMINED,0,-98,-98,1,0,,,"'0':'UNDETERMINED',"
-99,NOT APPLICABLE,0,-99,-99,1,0,,,"'0':'NOT APPLICABLE',"
1635,Don Marcelino,0,68,,0,118601000,,,"'118601000':'Don Marcelino',"
1636,Jose Abad Santos (Trinidad),0,68,,0,118602000,,,"'118602000':'Jose Abad Santos (Trinidad)',"
1637,Malita,0,68,,0,118603000,,,"'118603000':'Malita',"
1638,Sarangani,0,68,	,0,118605000,,,"'118605000':'Sarangani',"
